ID,Rating,Name,Price,Specifications,Brand,Reviews
74,4.9,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,"28,999","['BuildOSAndroid 12 OS UIMIU1 13 Dimensions168.8 x 76.4 x 8.8 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Mint, Violet Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.71 Inches Resolution720 x 1650 Pixels (~268 PPI) ProtectionCorning Gorilla Glass Extra Features500 nits (typ) MemoryBuilt-in128GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual camera: 50 MP, (wide), PDAF + 0.08 MP (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front5 MP, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM Radio USBmicroUSB 2.0 NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraNFC (market dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Battery charging 10W wired']",Xiaomi,"[""well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks"", 'mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚', 'Great seller, Awesome, thank you so much.recommended seller']"
75,4.7,Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,"39,999",['Official PTA Approved\n1 Year official Warranty\nRam 4Gb\nStorage 128Gb\n6.5” HD+ Display with 90 Hz Fast Refresh Rate\nRear Cam: 50MP Main + 2MP Depth + 2MP Macro\nSide-mounted Fingerprint Sensor\nLarge Expandable Storage (up to 1TB)\n15-Watt Adaptive Fast Charging with C-Type port'],Samsung,"['i loved the phone, its orignal n sealed brand new phone. Thank you seller.', '#11.11 excellent quality', 'mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai']"
76,4.8,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W","49,999","['BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610']",Xiaomi,"['It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...', 'very nice and Good packing...Jo dekha aur kaha tha wo hi received howa 3rd time received product and excellent Daraz..Thanks', 'Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota']"
77,3,Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,"15,999","['Imported New Phone with Box & Charger\nCPU model: Qualcomm Snapdragon 450\nNumber of CPU cores: 1.8GHz octa-core processor\nPhysical Specifications: Height: 154.81mm\nWidth: 75.03mm\nThickness: 7.89mm\nWeight: 150g\nRAM: 4GB\nROM: 64GB\nBattery information: 3260mAh\nSize: 6.26 inches\nResolution: 2280×1080\nScreen material: IPS\nTouch screen: incell\nFront camera pixel: 16 million pixels\nFront camera aperture: F2.0 (front)\nNumber of rear cameras: Dual camera\nRear camera pixel: main camera 13 million pixels, sub camera 2 million pixels\nRear camera aperture: F2.2 (rear main camera)\nRear flash: LED fill light\nAutofocus: support\nShooting modes: professional photography, slow motion, time-lapse photography, filters, dynamic photos, rear dual-camera blur, front single-camera blur, backlight photo, beauty photo, rear panorama photo, front panorama photo, Palm photo, gender-specific beauty, Selfie screen fill light, AR stickers, automatic scene recognition algorithm for photos\nVideo recording format: MP4\nVideo recording: 1080P\nNetwork type: dual card dual standby full Netcom\nNetwork frequency band: 2G GSM: 850/900/1800/1900MHz\n3G WCDMA: B1/B5/B8\n3G TD-SCDMA: B34/B39\n3G CDMA: BC0\n4G FDD-LTE: B1/B3/B5/B8\n4G TDD-LTE: B34/B38/B39/B40/B41\nMusic player: support\nMP3 Ringtones: Support\nRecording: support\nFingerprint recognition: rear fingerprint\nFacial recognition: Face Wake facial recognition\nOS: Android 8.1\nWLAN: Support WIFI/WAPI\nBluetooth transmission: support Bluetooth 4.2\nOTG: support\nUSB interface type: Micro-USB\nHeadphone jack standard: 3.5mm American standard headphone jack\nNavigation: Support\nCloud Services: Support\nAccelerometer: support\nAmbient Light Sensor: Support\nProximity sensor: support\nGyroscope: Virtual Gyroscope']",Vivo,"['Mobile phone kamal ka. tha bilkul ok piece tha.', 'bhot hi acha ha atna price ma acha hi atya ha', 'At daraz my experience of purchasing is very good, but this time I am facing trouble as the front camera of said phone is blurred.']"
78,3.8,vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display,"109,999","['Processor SDM 695 5G 6nm\nRAM & ROM 8 GB + 256 GB (8GB Extended RAM)\nBattery 4600 mAh (TYP)\nFast Charging 44W\nColor Forest Black, Rose Gold\nOperating System Funtouch OS 13\nScreen 6.67 -inch Amoled\nResolution 2400 × 1080 (FHD+)\nRefresh Rate 120Hz\nCamera Front 50MP AF / Rear 64 MP + 8 MP\nFingerprint In-display fingerprint sensor']",Vivo,"['box was damaged. there was no seal on a box mobile was used .the gift they shown in pictures was different from what they sent .very bad experience .', 'mobiles itna mahnga lia battery time not good jo gift beja wo to bilcul h bekar ha is se acha 1000 ma jo daraz se order kary wo best ha main cheez no seal on the box box fully opened too much dispoint to see the mob and gift no handfree charger b i think change tha 3 ganty ma full charge karta din ma 2 bar charge karna parta but', 'Nice mobile and good delivery.']"
79,4.8,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"50,699","['Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired']",Xiaomi,"['Deliver on time good product 👍', 'Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.', 'original product delivered .... reliable seller ....... timely delivered ....!']"
80,4.8,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,"32,500","['BODY\nDimensions\n164 x 76 x 8 mm (6.46 x 2.99 x 0.31 in)Weight\n195 g (6.88 oz)SIM\nDual SIM (Nano-SIM, dual stand-by)DISPLAY\nType\nIPS LCD, 90HzSize\n6.6 inches, 104.6 cm2 (~84.0% screen-to-body ratio)Resolution\n720 x 1612 pixels, 20:9 ratio (~267 ppi density)MAIN CAMERA\nDual\n50 MP, f/1.6, (wide), AF\n0.08 MPFeatures\nLED flashVideo\n1080p@30fps\nBATTERY\nType\nLi-Po 5000 mAh, non-removableCharging\n10W wired']",itel,"['Very nice mobile', 'it is more than perfect... thanks daraz and thanks dealer', �thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon "
81,4.8,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","46,999","['BuildOSAndroid 13 OS UIXOS Dimensions168.6 x 76.6 x 8.6 mm Weight219 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsObsidian Black, Interstellar Blue, Sunset Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker, Tuned by JBL BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent) Glass front, plastic frame, glass or leather back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 45W wired']",Infinix,"['I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller', 'excellent service, very cooperative seller, very fast delivery', ""Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. I'm more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!""]"
82,4.7,Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,"42,999","['6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification\n50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\nFront Camera8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\nBattery & Charging5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C\nSecuritySide fingerprint sensorAI face unlockNFCYes**NFC function may vary between markets.Network & ConnectivitySIM1 + Hybrid* (SIM or MicroSD)*Hybrid slot can be used either for a second SIM or a MicroSD card(1TB expandable)Network bandsGSM:2/3/5/8WCDMA:1/5/8LTE FDD: 1/3/5/7/8/20/28LTE TDD: 38/40/41Wireless NetworksWiFi: 2.4GHz | 5GHzBluetooth 5.3FM radio(with headphone jack)Navigation & PositioningGPS | Glonass | Galileo | BeidouAudio3.5mm headphone jackSplash,Water and Dust ResistantIP53*The device with IP53 has been tested to be resistant to splash and dust in the presence of specific laboratory conditions with the classification IP53 ingress protection based on IEC 60529:1989+A1:1999+A2:2013.SensorsAccelerometer | E-compassOperating SystemMIUI 14 based on Android 13']",Xiaomi,"['Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box.', 'well and protected packed, delivered well before defined time. original and PTA approved device. and yes prices were more competitive than other sellers on Redmi store. just seller need to improve chat response and response time whereas he also responded chat and ensured proper and regional product delivery. good experience with seller so far.', 'Very good service by seller, this is my second order. Product delivered on time and accuretly.']"
83,4.5,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)","26,999",['• OPPO a57 2022 with Corning Gorilla Glass 5 protection.\n• 2 cameras for capturing your moments.\n• 5000 mAh battery for long-lasting usage.\n• 4GB RAM and 64GB storage for smooth performance.\n• Latest model year 2020 from OPPO.'],OPPO,"['its PTA approved device..', 'Very Nice Mobile Thanks']"
84,4.6,Redmi 12 || 4GB Ram 128GB Rom || 5000mAh Battery,"36,999","['General FeaturesRelease Date2023-09-12SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.6 x 76.3 x 8.2 mmPhone Weight198.5 gOperating SystemAndroid 13, MIUI 14DisplayScreen Size6.79 InchesScreen Resolution1080 x 2460 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory128 GBRAM4 GBCard SlotYesPerformanceProcessorMediatek Helio G88 (12nm) Octa-coreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes']",Xiaomi,"['very fast delivery .. seller is very good .. original product thanks alot... delivery date is 21 but i receive it on 17 .. i order in black but this is blue bcz black is not available. if you dont have so kindly mention out of stock but no problem again thnkx🥰', '#1111 i am very happy', 'acha mobile hai behtar sealer hai thanks draz team']"
85,4.4,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging","20,999","['BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320']",Xiaomi,"['Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup', 'ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ', 'Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy']"
86,4.9,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging","48,999","['BODYDimension163.4 x 76.7 x 8.2 mm (6.43 x 3.02 x 0.32 in)Color OptionsPredawn Black, Glacier Glow, Serenity BlueBuild MaterialPlasticCertificationIP53 (Splash Proof)ProtectionN/ADISPLAYTypeAMOLEDScreen Size (inch)6.67ResolutionFHDPPI395Refresh Rate90HzPERFORMANCEChipsetMediaTek Helio G85CPUOcta-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPUMali-G52 MC2SlotDedicatedRAM and ROM8GB RAM & 256GB StorageCAMERARear Camera SetupTripleMain Sensor64MPRear Camera Sensor TypeWide,Ultrawide,Depth SensorRear Camera Aperturef/1.7Rear Camera FeaturesRing-LED, panorama, HDRVideo Rec.FHDFront Camera SetupSingleFront Sensor32MPFront Camera Sensor TypeWideFront Camera FeaturesHDR, 1080p@30fps']",Tecno,"['mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.', 'Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.', 'everything is fine']"
87,3.1,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)","13,999",['OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor'],OPPO,"[""it's really was a good experience , mobile phone has a brand new look, it's performance in future will prove it's ultimate quality and cost effectiveness"", 'The phone is damaged and is not working . Has been a week that I ordered a return request but haven’t received any rider who can pick up the defected piece', 'پلیز سر اپنا چیز واپس لے جاو نہیں چاے ہم']"
88,5,"Xiaomi 13T , 12GB RAM 256GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery","179,999","['BuildOSAndroid 13 OS UIMIUI 14 Dimensions162.2 x 75.7 x 8.5 mm Weight193 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsAlpine Blue, Meadow Green, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) 5G Band5G SA/NSA ProcessorCPUOcta-core (1 x 3.1 GHz Cortex-A78 + 3 x 3.0 GHz Cortex-A78 + 4 x2.0 GHz Cortex-A55) ChipsetMediatek Dimensity 8200 Ultra (4 nm) GPUMali-G610 MC6']",Xiaomi,zabardast
89,4,"Xiaomi 13T Pro - 6.67"" Inch AMOLED Display - 12GB RAM - 512GB ROM","238,499","['1 Year Brand Warranty\nDisplay : 6.67"" Inch FHD+ AMOLED\nOS : Android 13\nMemory : 12GB RAM , 512GB ROM\nProcessor: MediaTek Dimensity 9200+\nRear Camera: Leica professional optical lens\nLeica main camera 1/1.28” sensor size50MP\nLeica telephoto camera 50MP\nLeica ultra-wide camera 12MP\nFront Camera : 20 MP\nBattery : Li-Po 5000 mAh, non-removable\n67W Fast Charging\nFingerprint (Under-Display) and FaceUnlock\nPTA Approved']",Xiaomi,very excellent like joe
90,4.9,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,"22,999","['BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900\nSIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches\nSee more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM\nSee more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA\nSee more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2\nSee more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh\nSee more devices with a similar battery capacity >ChargingFast charging 10W']",itel,"['honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again', 'Original product, good service and quick delivery.', 'Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.']"
91,4.5,Xiaomi Redmi Note 12 - 8GB RAM 128GB/256GB ROM - 5000mAh Battery,"51,999",['PTA Approved\n8GB RAM\n128GB/256GB ROM\nOcta-Core Processor\n50MP Triple Rear Camera\n13MP Front Camera\n5000mAH Battery\n6.67 inch Amoled Display'],Xiaomi,"['Received original product. Delivery time was also good. overall good experience', 'Perfect and genuine!', 'Thank u draz 🥺']"
92,4.2,"Sparx Neo 7 Ultra 128GB ROM | 8GB RAM Battery: 5000mAh Display: 6.52"" PTA APPROVED OFFICIAL BRAND WARRANTY","32,599","['Display: 6.52""\nCamera: 50MP + 2MP | 13MP Selfie\nBattery: 5000mAh\nMemory: 128GB ROM | | 8GB RAM\nProcessor: Octa-Core']",Sparx,"[""Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesn't reply 😒 #11.11"", '1- Received the product in time. 2- The product was the same as shown. 3- the product in itself was fine but don\'t expect more than what you have paid. 4- The best part about it is it\'s super fast charger with the battery to actually pull the weigh of it. 5- I tried inquiring about it ""BEFORE"" the purchase but the seller didn\'t answered 6-I ended up not liking the mobile cuz of the lack of features, so I tried contacting them again, this time they did answered but weren\'t willing for the return', ""well it seems like it's an repack mobile phone, after checking warranty on website its warranty was started before my order, secondly its box packing was also doubtful maybe because it was open before to activate its warranty. i received after 8 days. shouldn't be delayed this much secondly seller reply always come after a day or never reply 😔 . disappointed but company really made a good phone 📱 good in use.""]"
93,5,"Xiaomi 13T - 6.67"" Inch Display - 12GB RAM - 256GB ROM","169,899","['1 Year Brand Warranty\nDisplay : 6.67"" Inch AMOLED 144Hz\nOS : Android 13\nMemory : 12GB RAM , 256GB ROM\nProcessor : Mediatek Dimensity 8200 Ultra\nMain Camera : 50 MP + 50 MP + 12 MP\nFront Camera : 20 MP\nBattery : Li-Po 5000 mAh, non-removable\n67W Fast Charging\nFingerprint (Under-Display) and FaceUnlock\nPTA Approved']",Xiaomi,"[""Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!""]"
94,1,"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved","47,999","['pre { white-space: pre-wrap; }• Tecno Camon 20 - 8GB RAM 256GB ROM• 6.67"" AMOLED Display, 5000mAh Battery• 33W Fast Charge, 32MP Selfie Camera• 64 MP + 2MP + AI Cam + Quad Flash• PTA Approved, Fingerprint, Touchscreen, Wifi• Nano Sim Slots x2, E-Warranty included.']",Tecno,['Delived time good .But I purchase light blue . received only blue']
95,4.8,"Redmi 12 - 6.79"" Inch Display - 8GB RAM - 128GB ROM","43,950","['1 Year Brand Warranty\nDisplay : 6.7"" Inch PLS LCD, 90Hz\nOS : Android 13\nMemory : 8GB RAM , 128GB ROM\nProcessor : Octa-Core, MediaTek Helio G88\nMain Camera : 50 MP + 8 MP + 2 MP\nFront Camera : 8 MP\nSide-Mounted FingerPrint and FaceUnlock\nBattery : 5000 mAh, non-removable\n18W Fast Charging\nPTA Approved']",Xiaomi,"['Thanks Daraz and seller, excellent service same as shown in picture and producg receive in 3 days', 'buht pyari device h original PTA approved h thanks daraz and seller. ❤️❤️', 'original product hy A1 quality ky sath...munsab price ma... thanks']"
